7 7 0 0.0178957 0.0178957 0.00490603 0.0193658 -3.6673e-10 -3.66579e-10
9 7 0 0.0135622 0.0141015 0.00665067 0.0148368 1.23734e-11 4.38019e-11
11 7 0 0.0117288 0.00993896 0.00700092 0.0110421 1.33029e-12 -4.1902e-12
13 7 0 0.010043 0.00663396 0.00643147 0.00744783 3.32244e-12 2.04599e-12
15 7 0 0.00860987 0.00452508 0.00575208 0.00459919 1.08467e-12 9.27499e-13
17 7 0 0.00768891 0.00336655 0.00521899 0.00246296 -2.40816e-13 5.36837e-14
19 7 0 0.00729538 0.00287042 0.00492576 0.000772609 6.60961e-14 3.08321e-13
1 9 0 -0.00230056 0.0451853 0.0312166 0.0148356 3.05899e-10 5.15736e-10
1 11 0 -0.000984495 0.0251115 0.0187092 0.00614845 -1.75441e-11 -3.78941e-11
3 9 0 0.00966925 0.0375341 0.0228308 0.0278672 2.25031e-10 1.60828e-10
5 9 0 0.0165536 0.0239468 0.0139076 0.0242629 -9.74523e-12 1.46343e-11
3 11 0 0.00406849 0.0227596 0.0152423 0.0136688 -2.15007e-11 -3.07327e-11
5 11 0 0.00881511 0.0175893 0.0109761 0.0145725 3.1176e-13 -2.8173e-12
7 9 0 0.0141015 0.0135622 0.00665067 0.0148368 4.40053e-11 1.16002e-11
7 11 0 0.00993896 0.0117288 0.00700092 0.0110421 -4.73103e-12 1.65813e-12
9 9 0 0.0097008 0.0097008 0.00379184 0.00888714 -9.12378e-12 -8.63892e-12
11 9 0 0.00788253 0.00818849 0.00415078 0.00675429 7.54548e-12 6.50349e-12
9 11 0 0.00818849 0.00788253 0.00415078 0.00675429 7.56273e-12 6.51148e-12
11 11 0 0.00633809 0.00633809 0.00307245 0.00418442 1.71375e-12 2.16813e-12
13 9 0 0.00723558 0.00657467 0.00441365 0.00513895 2.14074e-12 6.01757e-13
13 11 0 0.00556817 0.00563968 0.0030599 0.00302146 1.27378e-12 9.70046e-13
15 9 0 0.00682846 0.00513542 0.00433161 0.00351534 1.05662e-12 -9.05881e-14
17 9 0 0.00651632 0.00413131 0.00412865 0.0020237 -1.15027e-12 -4.69841e-13
15 11 0 0.00535153 0.00495881 0.00311992 0.00217536 -5.28769e-13 -4.40895e-13
17 11 0 0.00531546 0.00437494 0.00309969 0.00131817 -2.69115e-13 4.31884e-13
19 9 0 0.00635783 0.00365259 0.00397173 0.00064982 -1.32347e-13 -9.88277e-15
19 11 0 0.00534274 0.00405209 0.00305798 0.000449728 -3.86464e-13 3.30594e-13
1 13 0 -0.000303852 0.016134 0.0126402 0.00287537 1.37102e-12 3.28644e-12
3 13 0 0.00208899 0.0152307 0.0110187 0.00709055 1.55847e-12 3.26823e-12
5 13 0 0.00496831 0.0130437 0.00871722 0.00850028 6.67945e-14 2.98966e-12
7 13 0 0.00663396 0.010043 0.00643147 0.00744783 2.23976e-12 3.24943e-12
9 13 0 0.00657467 0.00723558 0.00441365 0.00513895 3.30382e-13 1.98014e-12
11 13 0 0.00563968 0.00556817 0.0030599 0.00302146 8.43352e-13 1.29742e-12
13 13 0 0.00479372 0.00479372 0.00243464 0.00175633 9.09361e-13 2.40846e-14
15 13 0 0.00445578 0.00445404 0.00229083 0.00111926 -6.51762e-13 -5.55256e-13
17 13 0 0.00439321 0.00419897 0.00225926 0.000655868 -6.38443e-13 -1.07814e-13
19 13 0 0.00440862 0.00404586 0.0022345 0.000215324 4.46626e-13 -4.046e-13
1 15 0 5.42165e-05 0.0116952 0.00946137 0.0014368 2.90173e-13 4.08158e-13
1 17 0 0.000230406 0.00948031 0.00776674 0.000696505 -5.79582e-13 2.82989e-13
3 15 0 0.00133081 0.0112573 0.00858132 0.00374187 -5.02828e-13 1.95758e-12
5 15 0 0.00310305 0.0102187 0.00722566 0.00480591 1.88737e-13 1.30358e-12
3 17 0 0.00101201 0.00922104 0.00720526 0.00182306 6.07797e-13 -3.36987e-15
5 17 0 0.00221952 0.00865012 0.00628835 0.0024548 5.01359e-13 2.62796e-13
7 15 0 0.00452508 0.00860987 0.00575208 0.00459919 3.76709e-13 1.41744e-12
7 17 0 0.00336655 0.00768891 0.00521899 0.00246296 -3.41705e-13 -1.91617e-13
9 15 0 0.00513542 0.00682846 0.00433161 0.00351534 3.80276e-13 1.49613e-12
11 15 0 0.00495881 0.00535153 0.00311992 0.00217536 -2.55818e-13 -6.33026e-13
9 17 0 0.00413131 0.00651632 0.00412865 0.0020237 1.7505e-13 -1.13162e-12
11 17 0 0.00437494 0.00531546 0.00309969 0.00131817 -1.61355e-13 -8.44743e-13
13 15 0 0.00445404 0.00445578 0.00229083 0.00111926 -1.0178e-12 -5.86459e-13
13 17 0 0.00419897 0.00439321 0.00225926 0.000655868 -3.87046e-13 3.7157e-13
15 15 0 0.00403975 0.00403975 0.0018523 0.000511372 1.15125e-14 2.50239e-13
17 15 0 0.0037808 0.0038198 0.00164174 0.00023114 1.40627e-13 -6.01228e-13
15 17 0 0.0038198 0.0037808 0.00164174 0.00023114 -1.48364e-13 -6.03237e-13
17 17 0 0.00351465 0.00351465 0.00130709 5.26382e-05 -2.30081e-13 -2.03527e-13
19 15 0 0.00372912 0.0037579 0.00158697 8.37774e-05 -5.63536e-13 -2.73554e-13
19 17 0 0.00331544 0.00339111 0.00115079 1.44348e-05 4.54876e-13 -3.75802e-13
1 19 0 0.000315759 0.00856504 0.00699815 0.000219974 2.88072e-13 -5.16119e-13
3 19 0 0.000902582 0.00838755 0.00656662 0.000543322 -5.30742e-13 -6.60489e-13
5 19 0 0.00186379 0.00797315 0.00582422 0.000753026 -4.61852e-13 2.00455e-13
7 19 0 0.00287042 0.00729538 0.00492576 0.000772609 9.75702e-13 -5.03762e-13
9 19 0 0.00365259 0.00635783 0.00397173 0.00064982 -1.69538e-15 -4.31672e-13
11 19 0 0.00405209 0.00534274 0.00305798 0.000449728 -5.65357e-14 1.58124e-13
13 19 0 0.00404586 0.00440862 0.0022345 0.000215324 -8.12292e-14 -4.15357e-13
15 19 0 0.0037579 0.00372912 0.00158697 8.37774e-05 5.3869e-13 3.26982e-13
17 19 0 0.00339111 0.00331544 0.00115079 1.44348e-05 6.93704e-14 -2.18149e-13
19 19 0 0.00313467 0.00313467 0.000954742 1.11847e-06 -3.57929e-13 -1.93047e-13
0 0 1 -1.39142 -1.39142 -23.7379 -1.85107e-13 -5.53985e-13 2.2083e-13
1 1 2 -2.17394 -2.17394 -1.14266 -3.54495 -2.9184 -2.9184
2 0 1 -0.876276 1.38339 1.55093 1.19083e-13 -2.45509 6.02279e-14
0 2 1 1.38339 -0.876276 1.55093 3.45763e-14 1.1605e-13 -2.45509
2 2 1 0.500557 0.500557 0.808529 0.403271 0.886635 0.886635
3 1 2 -0.512838 0.289359 0.421598 -0.337754 -0.181494 -0.095323
4 0 1 0.287336 0.0960578 0.389345 -1.5188e-13 -0.0535413 6.99167e-14
5 1 2 0.0509402 0.0905178 0.182128 -0.0130109 0.0252609 0.0225622
4 2 1 0.285343 0.143858 0.264331 0.238086 0.237493 0.183886
6 0 1 0.139661 0.000739878 0.106443 3.46796e-13 -0.00640769 -8.82555e-14
7 1 2 0.0633254 0.0189613 0.0674002 0.00917819 0.0117623 0.007532
8 0 1 0.0619578 -0.00273941 0.0452337 3.1881e-13 -0.00160341 3.71743e-13
6 2 1 0.123486 0.0284832 0.083339 0.0841651 0.047692 0.0289011
8 2 1 0.0570282 0.00767847 0.0383638 0.0327246 0.0109802 0.00623106
9 1 2 0.0376615 0.00510979 0.0321726 0.00662311 0.00391061 0.00240198
10 0 1 0.0323441 -0.00142662 0.024519 1.42126e-13 -0.000284768 -3.92278e-13
11 1 2 0.0229074 0.00191974 0.0187987 0.00378225 0.00149958 0.000905851
10 2 1 0.0307775 0.00263331 0.0219042 0.0143638 0.0031 0.00184944
12 0 1 0.019631 -0.000551584 0.0154632 -1.60112e-13 2.09119e-05 -7.8322e-14
13 1 2 0.0152911 0.0010302 0.0126096 0.00211078 0.00066234 0.000396844
14 0 1 0.0134757 -8.40996e-05 0.010938 -2.23389e-13 6.03503e-05 4.45098e-13
12 2 1 0.0190089 0.00122696 0.0143055 0.00696927 0.00108272 0.000690809
14 2 1 0.013191 0.000807855 0.010356 0.00359216 0.000430613 0.000308261
15 1 2 0.0113031 0.000757492 0.00941428 0.0011494 0.00030363 0.000198222
16 0 1 0.0103484 0.000169326 0.00854797 1.6878e-13 3.30895e-05 9.39863e-14
17 1 2 0.00924966 0.000658366 0.00772485 0.000563413 0.000125504 0.000111998
16 2 1 0.0102044 0.000670454 0.00821213 0.00184112 0.000182171 0.000161644
16 2 3 0.00959236 0.00153081 0.00827461 0.00126943 0.000609923 0.000412858
18 0 1 0.00886174 0.000287924 0.00733216 1.64858e-13 7.94619e-06 1.55062e-13
19 1 2 0.00836917 0.000627523 0.00696838 0.000162083 2.76586e-05 8.67392e-05
18 2 1 0.00876641 0.000620275 0.00709368 0.000789088 5.70229e-05 9.94015e-05
18 0 3 0.00844747 0.000990112 0.00725996 -2.03446e-13 0.000116848 -2.8256e-13
18 2 3 0.00834255 0.00121962 0.00710666 0.000571828 0.000231713 0.000268349
1 3 2 0.289359 -0.512838 0.421598 -0.337754 -0.095323 -0.181494
0 4 1 0.0960578 0.287336 0.389345 4.78719e-13 -2.99916e-13 -0.0535413
1 5 2 0.0905178 0.0509402 0.182128 -0.0130109 0.0225622 0.0252609
2 4 1 0.143858 0.285343 0.264331 0.238086 0.183886 0.237493
3 3 2 0.104915 0.104915 0.333037 0.0152711 0.340227 0.340227
5 3 2 0.0878992 0.0718883 0.143006 0.0685763 0.134588 0.108749
3 5 2 0.0718883 0.0878992 0.143006 0.0685763 0.108749 0.134588
4 4 1 0.0752844 0.0752844 0.0432765 0.0824491 0.0800035 0.0800035
5 5 2 0.0351075 0.0351075 0.0441921 0.0295475 0.0608678 0.0608678
7 3 2 0.0548632 0.0264172 0.0563468 0.0380692 0.0414252 0.0275352
6 4 1 0.052085 0.0448446 0.0375679 0.05975 0.0336831 0.0274184
7 5 2 0.0261533 0.0260032 0.0293522 0.0271908 0.0306199 0.0258355
8 4 1 0.0369656 0.0211142 0.0244399 0.0349881 0.0133402 0.00929019
6 4 3 0.0235752 0.0318352 0.0837552 0.0118014 0.0670842 0.0566253
8 4 3 0.024351 0.0184238 0.0401151 0.0151666 0.0284924 0.020364
9 3 2 0.0328761 0.0107711 0.0279622 0.0195718 0.0137041 0.00825073
11 3 2 0.020915 0.00502052 0.0167786 0.0104063 0.00510599 0.0030109
9 5 2 0.0214074 0.0153316 0.0191819 0.0193099 0.0144144 0.0106131
10 4 1 0.0245235 0.00976144 0.0162785 0.0191111 0.00531618 0.00338245
11 5 2 0.0162976 0.00856879 0.0130636 0.0120887 0.0067289 0.00452924
10 4 3 0.0191244 0.00986657 0.0218028 0.0106305 0.0121818 0.0078382
13 3 2 0.0144219 0.00272432 0.0115203 0.00571105 0.00210356 0.00127974
12 4 1 0.016695 0.00492571 0.0116297 0.0104766 0.00221897 0.001379
13 5 2 0.0123782 0.00501349 0.009604 0.00725935 0.00321011 0.00207941
14 4 1 0.0121739 0.00283602 0.00891056 0.0057999 0.000982801 0.000628767
12 4 3 0.0143351 0.00554479 0.0137145 0.00671066 0.00550137 0.00336753
14 4 3 0.0110449 0.003398 0.00976028 0.00404248 0.00259503 0.00161157
15 3 2 0.0108685 0.0017451 0.00876174 0.00313491 0.000932632 0.000628933
17 3 2 0.00898774 0.00131009 0.00727316 0.00158917 0.000390431 0.000359054
15 5 2 0.00985844 0.00322298 0.00761361 0.00419384 0.00155018 0.00105165
16 4 1 0.00966414 0.00189667 0.00731935 0.00308982 0.000444544 0.000330052
17 5 2 0.00841402 0.00233849 0.00648335 0.00215678 0.000695861 0.000609945
16 4 3 0.00905513 0.00234745 0.00768641 0.00228947 0.00120949 0.000871996
19 3 2 0.00818903 0.00113513 0.00660735 0.000492318 0.000106845 0.000261005
18 4 1 0.00843759 0.0014881 0.00645864 0.00135356 0.000167516 0.000208431
19 5 2 0.00777187 0.0019805 0.00596327 0.000663459 0.000193509 0.000441901
18 4 3 0.0080039 0.00185141 0.00665721 0.00103565 0.000477284 0.000560667
0 6 1 0.000739878 0.139661 0.106443 1.66195e-14 1.5588e-13 -0.00640769
1 7 2 0.0189613 0.0633254 0.0674002 0.00917819 0.007532 0.0117623
2 6 1 0.0284832 0.123486 0.083339 0.0841651 0.0289011 0.047692
0 8 1 -0.00273941 0.0619578 0.0452337 -2.38786e-13 2.25032e-13 -0.00160341
2 8 1 0.00767847 0.0570282 0.0383638 0.0327246 0.00623106 0.0109802
3 7 2 0.0264172 0.0548632 0.0563468 0.0380692 0.0275352 0.0414252
4 6 1 0.0448446 0.052085 0.0375679 0.05975 0.0274184 0.0336831
5 7 2 0.0260032 0.0261533 0.0293522 0.0271908 0.0258355 0.0306199
4 8 1 0.0211142 0.0369656 0.0244399 0.0349881 0.00929019 0.0133402
4 6 3 0.0318352 0.0235752 0.0837552 0.0118014 0.0566253 0.0670842
4 8 3 0.0184238 0.024351 0.0401151 0.0151666 0.020364 0.0284924
6 6 1 0.025646 0.025646 0.00986304 0.0279816 0.0165781 0.0165781
7 7 2 0.0155676 0.0155676 0.0126626 0.0145078 0.0170468 0.0170468
8 6 1 0.0190503 0.0194018 0.0113959 0.0216667 0.00919762 0.00791789
6 8 1 0.0194018 0.0190503 0.0113959 0.0216667 0.00791789 0.00919762
8 8 1 0.012497 0.012497 0.00536471 0.0123097 0.00541213 0.00541213
6 6 3 0.0153469 0.0153469 0.036862 0.00695642 0.0382527 0.0382527
8 6 3 0.0131316 0.0149892 0.0236789 0.0110992 0.022299 0.0193616
6 8 3 0.0149892 0.0131316 0.0236789 0.0110992 0.0193616 0.022299
8 8 3 0.00945103 0.00945103 0.0129462 0.00663675 0.0137405 0.0137405
9 7 2 0.0121309 0.0128525 0.010489 0.0120794 0.0103269 0.00907341
10 6 1 0.0158766 0.0124874 0.0103427 0.0155278 0.00482721 0.00368361
11 7 2 0.0108669 0.00934218 0.00887258 0.00943746 0.00594385 0.0046987
10 8 1 0.00985732 0.010321 0.00567469 0.00956012 0.00344848 0.00306915
10 6 3 0.0126442 0.0108112 0.0158154 0.00999619 0.0120722 0.00931329
10 8 3 0.00795123 0.00869488 0.00983517 0.00625121 0.00898576 0.00804787
12 6 1 0.0127807 0.00760131 0.00857325 0.0100942 0.0024832 0.00174496
13 7 2 0.00952447 0.00639482 0.0073595 0.00654647 0.00331991 0.00245261
14 6 1 0.0103201 0.0047842 0.00715057 0.00617747 0.00127996 0.000870037
12 8 1 0.00886071 0.00786777 0.00575975 0.00732376 0.00210123 0.00170412
14 8 1 0.00800715 0.00571683 0.00536801 0.00504864 0.0012174 0.000948329
12 6 3 0.0110445 0.00708093 0.0110762 0.00716106 0.00637665 0.00452245
14 6 3 0.00936151 0.00470783 0.00834513 0.00465119 0.00334433 0.00231555
12 8 3 0.0076892 0.00706485 0.00797941 0.00538051 0.00555775 0.0045607
14 8 3 0.00726991 0.005362 0.00657108 0.00394952 0.00326713 0.00258068
15 7 2 0.00830662 0.00446567 0.00622775 0.00411792 0.00178272 0.00132958
16 6 1 0.00867993 0.00327841 0.00616712 0.00349127 0.000620251 0.000476038
17 7 2 0.00747831 0.00337207 0.00548872 0.00223934 0.000859652 0.000805098
16 8 1 0.00732489 0.0042765 0.00493266 0.00309509 0.000661474 0.000550837
16 6 3 0.0081154 0.00335966 0.00677512 0.00272643 0.0016791 0.00129029
16 8 3 0.00682081 0.00412826 0.00562229 0.002498 0.00176895 0.00153654
18 6 1 0.00780961 0.00255491 0.00557934 0.00156294 0.000252816 0.000311293
19 7 2 0.00709619 0.00288727 0.00513535 0.000705733 0.000256039 0.000602016
18 8 1 0.00690061 0.00348239 0.00460051 0.00145622 0.000276109 0.000375251
18 6 3 0.00738235 0.00268052 0.00595001 0.00125229 0.000691096 0.000844516
18 8 3 0.00649482 0.00341954 0.00507647 0.00119781 0.000772006 0.00105342
1 9 2 0.00510979 0.0376615 0.0321726 0.00662311 0.00240198 0.00391061
0 10 1 -0.00142662 0.0323441 0.024519 -5.643e-13 -3.85783e-13 -0.000284768
1 11 2 0.00191974 0.0229074 0.0187987 0.00378225 0.000905851 0.00149958
2 10 1 0.00263331 0.0307775 0.0219042 0.0143638 0.00184944 0.0031
3 9 2 0.0107711 0.0328761 0.0279622 0.0195718 0.00825073 0.0137041
5 9 2 0.0153316 0.0214074 0.0191819 0.0193099 0.0106131 0.0144144
3 11 2 0.00502052 0.020915 0.0167786 0.0104063 0.0030109 0.00510599
4 10 1 0.00976144 0.0245235 0.0162785 0.0191111 0.00338245 0.00531618
5 11 2 0.00856879 0.0162976 0.0130636 0.0120887 0.00452924 0.0067289
4 10 3 0.00986657 0.0191244 0.0218028 0.0106305 0.0078382 0.0121818
7 9 2 0.0128525 0.0121309 0.010489 0.0120794 0.00907341 0.0103269
6 10 1 0.0124874 0.0158766 0.0103427 0.0155278 0.00368361 0.00482721
7 11 2 0.00934218 0.0108669 0.00887258 0.00943746 0.0046987 0.00594385
8 10 1 0.010321 0.00985732 0.00567469 0.00956012 0.00306915 0.00344848
6 10 3 0.0108112 0.0126442 0.0158154 0.00999619 0.00931329 0.0120722
8 10 3 0.00869488 0.00795123 0.00983517 0.00625121 0.00804787 0.00898576
9 9 2 0.0088572 0.0088572 0.00621074 0.0073188 0.0065 0.0065
11 9 2 0.00733677 0.00768599 0.00554526 0.00579373 0.00434979 0.00392905
9 11 2 0.00768599 0.00733677 0.00554526 0.00579373 0.00392905 0.00434979
10 10 1 0.00755095 0.00755095 0.00377674 0.00590262 0.00224206 0.00224206
11 11 2 0.00597165 0.00597165 0.00400461 0.00360993 0.00292254 0.00292254
10 10 3 0.00640745 0.00640745 0.00655331 0.0039421 0.00597952 0.00597952
13 9 2 0.00686889 0.0062903 0.00520201 0.00454439 0.00275194 0.00232716
12 10 1 0.00638482 0.00656835 0.00374839 0.00441569 0.00152477 0.00140025
13 11 2 0.0052943 0.00538931 0.00366366 0.00265903 0.00202499 0.00191705
14 10 1 0.0060597 0.00557021 0.00383475 0.00332953 0.000979206 0.000865978
12 10 3 0.00560039 0.00586053 0.00545243 0.00321075 0.00413374 0.00382923
14 10 3 0.00550063 0.00514134 0.00487443 0.00259285 0.00267816 0.00240701
15 9 2 0.00657299 0.00497849 0.00479224 0.00318455 0.00162718 0.00138737
17 9 2 0.0063203 0.00405305 0.00442516 0.00183643 0.000838727 0.000894592
15 11 2 0.0051408 0.00478646 0.00351921 0.0019387 0.0012972 0.0012497
16 10 1 0.00590293 0.00464759 0.00374226 0.00220867 0.000574123 0.00054956
17 11 2 0.00514299 0.00425136 0.00338762 0.0011961 0.000719886 0.000869751
16 10 3 0.00547356 0.00438035 0.00441762 0.00178201 0.00157306 0.0015555
19 9 2 0.00616818 0.00359652 0.00421814 0.000588637 0.000253275 0.000696211
18 10 1 0.00581821 0.00403298 0.00361173 0.00108839 0.000263797 0.00039829
19 11 2 0.00516925 0.00395013 0.00330512 0.000406008 0.000227434 0.000708255
18 10 3 0.00544502 0.00385303 0.00411547 0.000881642 0.000712721 0.00112911
0 12 1 -0.000551584 0.019631 0.0154632 3.29716e-13 2.65148e-13 2.09119e-05
1 13 2 0.0010302 0.0152911 0.0126096 0.00211078 0.000396844 0.00066234
2 12 1 0.00122696 0.0190089 0.0143055 0.00696927 0.000690809 0.00108272
0 14 1 -8.40996e-05 0.0134757 0.010938 -1.92557e-13 -5.42523e-13 6.03503e-05
2 14 1 0.000807855 0.013191 0.010356 0.00359216 0.000308261 0.000430613
3 13 2 0.00272432 0.0144219 0.0115203 0.00571105 0.00127974 0.00210356
4 12 1 0.00492571 0.016695 0.0116297 0.0104766 0.001379 0.00221897
5 13 2 0.00501349 0.0123782 0.009604 0.00725935 0.00207941 0.00321011
4 14 1 0.00283602 0.0121739 0.00891056 0.0057999 0.000628767 0.000982801
4 12 3 0.00554479 0.0143351 0.0137145 0.00671066 0.00336753 0.00550137
4 14 3 0.003398 0.0110449 0.00976028 0.00404248 0.00161157 0.00259503
6 12 1 0.00760131 0.0127807 0.00857325 0.0100942 0.00174496 0.0024832
7 13 2 0.00639482 0.00952447 0.0073595 0.00654647 0.00245261 0.00331991
8 12 1 0.00786777 0.00886071 0.00575975 0.00732376 0.00170412 0.00210123
6 14 1 0.0047842 0.0103201 0.00715057 0.00617747 0.000870037 0.00127996
8 14 1 0.00571683 0.00800715 0.00536801 0.00504864 0.000948329 0.0012174
6 12 3 0.00708093 0.0110445 0.0110762 0.00716106 0.00452245 0.00637665
8 12 3 0.00706485 0.0076892 0.00797941 0.00538051 0.0045607 0.00555775
6 14 3 0.00470783 0.00936151 0.00834513 0.00465119 0.00231555 0.00334433
8 14 3 0.005362 0.00726991 0.00657108 0.00394952 0.00258068 0.00326713
9 13 2 0.0062903 0.00686889 0.00520201 0.00454439 0.00232716 0.00275194
10 12 1 0.00656835 0.00638482 0.00374839 0.00441569 0.00140025 0.00152477
11 13 2 0.00538931 0.0052943 0.00366366 0.00265903 0.00191705 0.00202499
10 14 1 0.00557021 0.0060597 0.00383475 0.00332953 0.000865978 0.000979206
10 12 3 0.00586053 0.00560039 0.00545243 0.00321075 0.00382923 0.00413374
10 14 3 0.00514134 0.00550063 0.00487443 0.00259285 0.00240701 0.00267816
12 12 1 0.00537946 0.00537946 0.00292142 0.00270454 0.00105059 0.00105059
13 13 2 0.00459129 0.00459129 0.00287997 0.00152101 0.00141911 0.00141911
14 12 1 0.0048529 0.00488127 0.00275407 0.0018453 0.000721135 0.000702217
12 14 1 0.00488127 0.0048529 0.00275407 0.0018453 0.000702217 0.000721135
14 14 1 0.00432108 0.00432108 0.002226 0.000988122 0.000515318 0.000515318
12 12 3 0.00483236 0.00483236 0.00412811 0.00194201 0.00287736 0.00287736
14 12 3 0.00443038 0.00448526 0.00359613 0.00137433 0.00199156 0.00197205
12 14 3 0.00448526 0.00443038 0.00359613 0.00137433 0.00197205 0.00199156
14 14 3 0.00397109 0.00397109 0.00287143 0.000681782 0.00144468 0.00144468
15 13 2 0.004274 0.00428573 0.00261519 0.000968814 0.000960358 0.00100435
16 12 1 0.0047658 0.0044687 0.00272887 0.00123932 0.000446495 0.000488268
17 13 2 0.00424207 0.00406567 0.00251006 0.000577746 0.000550131 0.000749914
16 14 1 0.00406554 0.00407153 0.00203194 0.000551869 0.000337148 0.000378315
16 14 3 0.0037482 0.00377408 0.00254343 0.000370288 0.000932984 0.00108427
16 12 3 0.00439446 0.00416109 0.00333032 0.000956279 0.00123419 0.0013782
18 12 1 0.00480052 0.00415978 0.00271091 0.000642045 0.000212801 0.000369666
19 13 2 0.00424583 0.00392045 0.00246707 0.000195427 0.000176708 0.000636463
18 14 1 0.00399028 0.00392515 0.00195181 0.000255185 0.000163642 0.000305264
18 12 3 0.00446333 0.00391414 0.003191 0.000511254 0.000594253 0.00106667
18 14 3 0.00368845 0.00365298 0.00239148 0.000165719 0.000457322 0.000885279
1 15 2 0.000757492 0.0113031 0.00941428 0.0011494 0.000198222 0.00030363
0 16 1 0.000169326 0.0103484 0.00854797 3.02972e-13 3.78238e-13 3.30895e-05
1 17 2 0.000658366 0.00924966 0.00772485 0.000563413 0.000111998 0.000125504
2 16 1 0.000670454 0.0102044 0.00821213 0.00184112 0.000161644 0.000182171
2 16 3 0.00153081 0.00959236 0.00827461 0.00126943 0.000412858 0.000609923
3 15 2 0.0017451 0.0108685 0.00876174 0.00313491 0.000628933 0.000932632
5 15 2 0.00322298 0.00985844 0.00761361 0.00419384 0.00105165 0.00155018
3 17 2 0.00131009 0.00898774 0.00727316 0.00158917 0.000359054 0.000390431
4 16 1 0.00189667 0.00966414 0.00731935 0.00308982 0.000330052 0.000444544
5 17 2 0.00233849 0.00841402 0.00648335 0.00215678 0.000609945 0.000695861
4 16 3 0.00234745 0.00905513 0.00768641 0.00228947 0.000871996 0.00120949
7 15 2 0.00446567 0.00830662 0.00622775 0.00411792 0.00132958 0.00178272
6 16 1 0.00327841 0.00867993 0.00616712 0.00349127 0.000476038 0.000620251
7 17 2 0.00337207 0.00747831 0.00548872 0.00223934 0.000805098 0.000859652
8 16 1 0.0042765 0.00732489 0.00493266 0.00309509 0.000550837 0.000661474
6 16 3 0.00335966 0.0081154 0.00677512 0.00272643 0.00129029 0.0016791
8 16 3 0.00412826 0.00682081 0.00562229 0.002498 0.00153654 0.00176895
9 15 2 0.00497849 0.00657299 0.00479224 0.00318455 0.00138737 0.00162718
11 15 2 0.00478646 0.0051408 0.00351921 0.0019387 0.0012497 0.0012972
